"","year","treated","G","lemp","lpop","lavg_pay","region","id"
"342",2006,0,2007,4.90527477843843,8.70615929092886,10.663592201221,"4",8103
"343",2007,1,2007,4.71849887129509,8.73198193834769,10.8528648373981,"4",8103
"344",2001,0,2007,5.14166355650266,9.41017435385477,10.0349543152784,"4",8105
"345",2002,0,2007,5.13579843705026,9.41017435385477,10.0617725315018,"4",8105
"346",2003,0,2007,5.14749447681345,9.41857331055464,10.0834730495325,"4",8105
"347",2004,0,2007,5.03043792139244,9.42496776352205,10.0828463914793,"4",8105
"348",2005,0,2007,5.03043792139244,9.39698590025019,10.1063875793733,"4",8105
"349",2006,0,2007,4.90527477843843,9.37636315580063,10.1425438223104,"4",8105
"350",2007,1,2007,4.71849887129509,9.36056908522287,10.1971641220356,"4",8105
"351",2001,0,2007,6.21660610108486,9.91516905730997,10.2446985435045,"4",8107
"352",2002,0,2007,5.92425579741453,9.92235837328638,10.3250228408218,"4",8107
"353",2003,0,2007,5.96614673912369,9.94034971726869,10.3467942180712,"4",8107
"354",2004,0,2007,5.88610403145016,9.95664910065036,10.3825128637523,"4",8107
"355",2005,0,2007,6.08677472691231,9.96782292804102,10.438986276507,"4",8107
"356",2006,0,2007,6.03548143252476,9.98423770222124,10.4844733662077,"4",8107
"357",2007,1,2007,6.16751649088834,10.0141340726232,10.5570879667932,"4",8107
"358",2001,0,2007,3.55534806148941,8.72599438101457,9.91210035563435,"4",8109
"359",2002,0,2007,3.46573590279973,8.77493138749495,9.96236948027235,"4",8109
"360",2003,0,2007,3.80666248977032,8.80507524387068,9.98313018018832,"4",8109
"361",2004,0,2007,4.07753744390572,8.85580599253656,9.98815034041484,"4",8109
"362",2005,0,2007,3.85014760171006,8.830689198761,9.99638573490286,"4",8109
"363",2006,0,2007,3.85014760171006,8.83112763501208,10.0200253687841,"4",8109
"364",2007,1,2007,3.89182029811063,8.8340456411678,10.0616444823308,"4",8109
"365",2001,0,2007,4.68213122712422,8.83811659764782,10.2403168682542,"4",8113
"366",2002,0,2007,4.49980967033027,8.87612558539618,10.2788713886058,"4",8113
"367",2003,0,2007,4.75359019110636,8.87360810154911,10.2378862122104,"4",8113
"368",2004,0,2007,4.80402104473326,8.87010104878573,10.3039066174221,"4",8113
"369",2005,0,2007,4.83628190695148,8.88613261817495,10.355231738165,"4",8113
"370",2006,0,2007,4.969813299576,8.88502565805085,10.419688702239,"4",8113
"371",2007,1,2007,4.82028156560504,8.91717663595516,10.5265341054166,"4",8113
"372",2001,0,2007,3.2188758248682,7.8898337513943,9.96838538411397,"4",8115
"373",2002,0,2007,3.29583686600433,7.90507284949867,10.0497932551257,"4",8115
"374",2003,0,2007,2.56494935746154,7.88382321489215,9.99126946591966,"4",8115
"375",2004,0,2007,3.36729582998647,7.84424071814181,9.9984794998917,"4",8115
"376",2005,0,2007,3.25809653802148,7.82043951526218,10.0408117433993,"4",8115
"377",2006,0,2007,3.43398720448515,7.79069603117474,10.0652662080988,"4",8115
"378",2007,1,2007,3.49650756146648,7.75362354655975,10.217604621185,"4",8115
"379",2001,0,2007,6.4377516497364,10.1087115025474,10.1921566377305,"4",8117
"380",2002,0,2007,6.1779441140506,10.116378727386,10.1964183264236,"4",8117
"381",2003,0,2007,6.37842618365159,10.126831083853,10.2146419811731,"4",8117
"382",2004,0,2007,6.27476202124194,10.1206532721638,10.2486717297594,"4",8117
"383",2005,0,2007,6.2841341610708,10.144628180552,10.2766016304266,"4",8117
"384",2006,0,2007,6.3818160174061,10.1601432463828,10.336470546681,"4",8117
"385",2007,1,2007,6.43133108193348,10.1748115583751,10.382419951415,"4",8117
"386",2001,0,2007,5.86078622346587,9.96382978154229,10.0855174001204,"4",8119
"387",2002,0,2007,5.55295958492162,9.97980023538529,10.1446674663364,"4",8119
"388",2003,0,2007,5.4553211153577,9.98520577882099,10.1746590728609,"4",8119
"389",2004,0,2007,5.37063802812766,9.983407175712,10.2212501357761,"4",8119
"390",2005,0,2007,5.4510384535657,9.96730706524908,10.2631879152765,"4",8119
"391",2006,0,2007,5.4971682252932,9.97613374252098,10.2588866829708,"4",8119
"392",2007,1,2007,5.55682806169954,9.98732305844836,10.3101852340468,"4",8119
"393",2001,0,2007,3.87120101090789,8.48673398393153,9.97868778509906,"4",8121
"394",2002,0,2007,4.00733318523247,8.48632152774915,10.0152972275881,"4",8121
"395",2003,0,2007,3.76120011569356,8.47532898731754,10.0435972605208,"4",8121
"396",2004,0,2007,3.63758615972639,8.44998444172279,10.0833895178113,"4",8121
"397",2005,0,2007,3.17805383034795,8.46231452990625,10.1019694907795,"4",8121
"398",2006,0,2007,3.43398720448515,8.45126704130007,10.1210153650647,"4",8121
"399",2007,1,2007,3.29583686600433,8.43315919580623,10.1771340860234,"4",8121
"400",2001,0,2007,7.90948949267376,12.1732394884349,10.3111502441878,"4",8123
"401",2002,0,2007,7.82484569102686,12.2276090630607,10.3450917072602,"4",8123
"402",2003,0,2007,7.7553388128465,12.2637706359947,10.3626513929782,"4",8123
"403",2004,0,2007,7.68799716639302,12.3012055368926,10.3918528203719,"4",8123
"404",2005,0,2007,7.75405263903576,12.3321280373706,10.4233522009528,"4",8123
"405",2006,0,2007,7.78945456608667,12.3661059885156,10.4672091856556,"4",8123
"406",2007,1,2007,7.80302664363222,12.397725529753,10.5204553863573,"4",8123
"407",2001,0,2007,5.32787616878958,9.19522673416613,10.0002058314126,"4",8125
"408",2002,0,2007,5.45958551414416,9.18686701579054,10.0249526898173,"4",8125
"409",2003,0,2007,5.48479693349065,9.19349935478016,10.0738630383117,"4",8125
"410",2004,0,2007,5.48479693349065,9.18809476302886,10.1211360335684,"4",8125
"411",2005,0,2007,5.26785815906333,9.17626639164243,10.198021099937,"4",8125
"412",2006,0,2007,5.11198778835654,9.17357264778397,10.2632925926088,"4",8125
"413",2007,1,2007,4.98360662170834,9.16743287096491,10.3424519091847,"4",8125
"414",2001,0,2007,6.17586727010576,9.60494673674947,10.4615879070679,"4",8097
"415",2002,0,2007,5.87211778947542,9.60790770795721,10.4850605078236,"4",8097
"416",2003,0,2007,5.97126183979046,9.60737000126325,10.5099323992568,"4",8097
"417",2004,0,2007,6.06842558824411,9.59967609815446,10.5355303086928,"4",8097
"418",2005,0,2007,6.24027584517077,9.61173052204232,10.5837267827953,"4",8097
"419",2006,0,2007,6.2803958389602,9.60857943499261,10.6253679519189,"4",8097
"420",2007,1,2007,6.12468339089421,9.62238379544447,10.7012424654837,"4",8097
"421",2001,0,2007,4.62497281328427,8.68135077758252,10.1234661005072,"4",8073
"422",2002,0,2007,4.91265488573605,8.68558484267669,10.1867473611773,"4",8073
"423",2003,0,2007,4.85203026391962,8.67914195840225,10.1901315864122,"4",8073
"424",2004,0,2007,4.68213122712422,8.65172408437384,10.1970150074034,"4",8073
"425",2005,0,2007,4.70048036579242,8.61159386683772,10.2261505938832,"4",8073
"426",2006,0,2007,4.35670882668959,8.58709231879591,10.2572031218422,"4",8073
"427",2007,1,2007,4.36944785246702,8.56541176368671,10.3083858333614,"4",8073
"428",2001,0,2006,8.17470288246946,12.2983144864299,10.200513336241,"3",12001
"429",2002,0,2006,8.02092771898158,12.3051892082225,10.2273086716038,"3",12001
"430",2003,0,2006,7.96554557312999,12.3091570728631,10.2704543531599,"3",12001
"431",2004,0,2006,8.03398273468322,12.3129879518743,10.3397728029842,"3",12001
"432",2005,0,2006,8.11342663994365,12.3539062718655,10.4086471546755,"3",12001
"433",2006,1,2006,8.11701408773731,12.373026725193,10.4558772953798,"3",12001
"434",2007,1,2006,8.08825472712243,12.3892105357,10.5038613329437,"3",12001
"435",2001,0,2006,5.53338948872752,10.1632715679453,10.1792235539695,"3",12007
"436",2002,0,2006,5.41610040220442,10.1738199866528,10.207510384576,"3",12007
"437",2003,0,2006,5.50125821054473,10.2024433372113,10.2101998952697,"3",12007
"438",2004,0,2006,5.59471137960184,10.2264040380091,10.2572733268408,"3",12007
"439",2005,0,2006,5.24702407216049,10.240780880541,10.2977568878836,"3",12007
"440",2006,1,2006,5.43372200355424,10.2535808851093,10.2895999321285,"3",12007
"441",2007,1,2006,5.44241771052179,10.2749476553416,10.3100853522402,"3",12007
"442",2001,0,2006,8.81863022910035,13.0949921806082,10.3981228169034,"3",12009
"443",2002,0,2006,8.55352512066363,13.1139258816389,10.4315537006845,"3",12009
"444",2003,0,2006,8.63052187672324,13.1338096185286,10.4710715101207,"3",12009
"445",2004,0,2006,8.64435433703292,13.1592968614576,10.5430229636474,"3",12009
"446",2005,0,2006,8.73246584834988,13.1745857400743,10.5528656919634,"3",12009
"447",2006,1,2006,8.80477525886769,13.1824608014529,10.5910692746232,"3",12009
"448",2007,1,2006,8.75888368001702,13.1889129999212,10.620717403612,"3",12009
"449",2001,0,2006,5.65599181081985,10.0285330415104,10.0817592530548,"3",12003
"450",2002,0,2006,5.57594910314632,10.0534580791124,10.0902990146029,"3",12003
"451",2003,0,2006,5.49306144334055,10.0619859103568,10.1413226525933,"3",12003
"452",2004,0,2006,5.47227067367148,10.0835565742768,10.185013213114,"3",12003
"453",2005,0,2006,5.51342874616498,10.1040582429979,10.2213229106833,"3",12003
"454",2006,1,2006,5.64190707093811,10.1277504771183,10.2450539347941,"3",12003
"455",2007,1,2006,5.60947179518496,10.1505429238967,10.2519589391242,"3",12003
"456",2001,0,2006,7.9355873855892,11.9176502991432,10.1823685085348,"3",12005
"457",2002,0,2006,7.69938940625674,11.9331675208814,10.2200485845383,"3",12005
"458",2003,0,2006,7.62559507213245,11.950457554069,10.2794208580383,"3",12005
"459",2004,0,2006,7.64491934495886,11.9691533934561,10.3174828416477,"3",12005
"460",2005,0,2006,7.76768727718691,11.9928732369312,10.3701731833079,"3",12005
"461",2006,1,2006,7.93522953981691,12.0071093804677,10.4145431498562,"3",12005
"462",2007,1,2006,7.9035962896143,12.0033442789586,10.4326441329868,"3",12005
"463",2001,0,2006,7.49554194388426,11.8929428421246,10.1426619209229,"3",12015
"464",2002,0,2006,7.5234813125735,11.9177436972327,10.1704182978183,"3",12015
"465",2003,0,2006,7.66669020008009,11.9369505985993,10.1514017621755,"3",12015
"466",2004,0,2006,7.9355873855892,11.9660626521061,10.3088859917553,"3",12015
"467",2005,0,2006,7.96554557312999,11.9403412185283,10.3715204912462,"3",12015
"468",2006,1,2006,8.06557942728209,11.9369113333824,10.3849873469203,"3",12015
"469",2007,1,2006,8.05356916913454,11.9654967805057,10.3991893861563,"3",12015
"470",2001,0,2006,6.97166860472579,11.7060798014287,10.1640810192972,"3",12017
"471",2002,0,2006,6.75925527066369,11.7258974609629,10.1642351262477,"3",12017
"472",2003,0,2006,6.88243747099785,11.7494037127161,10.2261505938832,"3",12017
"473",2004,0,2006,6.92165818415113,11.7773875275199,10.2605324280417,"3",12017
"474",2005,0,2006,6.90975328164481,11.7981645557709,10.3177472083258,"3",12017
"475",2006,1,2006,6.97447891102505,11.8266772501551,10.3557726312882,"3",12017
"476",2007,1,2006,6.93828448401696,11.8482398887276,10.3649863681651,"3",12017
"477",2001,0,2006,10.081257097962,14.328805330871,10.4331153032647,"3",12011
"478",2002,0,2006,9.92142569766714,14.3485664481599,10.4479897026615,"3",12011
"479",2003,0,2006,9.91867168786117,14.3630051804893,10.4887989342287,"3",12011
"480",2004,0,2006,9.93037288131751,14.3768391639034,10.5428383084904,"3",12011
"481",2005,0,2006,9.95242056364531,14.3868894598253,10.5809625637018,"3",12011
"482",2006,1,2006,10.0675178393578,14.3833966241045,10.6280364962356,"3",12011
"483",2007,1,2006,10.1195259217203,14.3733922718334,10.6474941833869,"3",12011
"484",2001,0,2006,4.61512051684126,9.45061632203069,10.0017932413203,"3",12013
"485",2002,0,2006,4.52178857704904,9.45540195859132,10.0147605549456,"3",12013
"486",2003,0,2006,4.58496747867057,9.47170413611009,10.0553499018454,"3",12013
"487",2004,0,2006,4.68213122712422,9.47600687037028,10.0646280324086,"3",12013
"488",2005,0,2006,4.74493212836325,9.49694686620103,10.1113143997384,"3",12013
"489",2006,1,2006,4.66343909411207,9.50121733532448,10.1927558662418,"3",12013
"490",2007,1,2006,4.40671924726425,9.51155545871055,10.219939280984,"3",12013
"491",2001,0,2006,6.95368421087054,10.9599401468068,10.1931676276506,"3",12023
"492",2002,0,2006,6.93049476595163,10.9761151442322,10.1954106192452,"3",12023
"493",2003,0,2006,6.99117688712121,11.006772241853,10.2160695331642,"3",12023
"494",2004,0,2006,6.53813982376767,11.0302012713151,10.2688248695535,"3",12023
"495",2005,0,2006,6.59030104819669,11.0656847828293,10.3154647442595,"3",12023
"496",2006,1,2006,6.5510803350434,11.1086496493733,10.353320361711,"3",12023
"497",2007,1,2006,6.71780469502369,11.126188878101,10.3665609732646,"3",12023
"498",2001,0,2006,6.23832462503951,10.3979093664764,10.0050960381242,"3",12027
"499",2002,0,2006,6.00388706710654,10.4025644292676,10.0597217745668,"3",12027
"500",2003,0,2006,5.96614673912369,10.4332919348999,10.0812152403199,"3",12027
"501",2004,0,2006,5.90263333340137,10.4585788346001,10.1627315694751,"3",12027
"502",2005,0,2006,5.76205138278018,10.442929787248,10.1713367472342,"3",12027
"503",2006,1,2006,5.94803498918065,10.4409161580967,10.2396383089167,"3",12027
"504",2007,1,2006,5.76205138278018,10.465842442846,10.2824033254108,"3",12027
"505",2001,0,2006,3.97029191355212,9.54086639341985,10.1142750816408,"3",12029
"506",2002,0,2006,3.98898404656427,9.54509685181389,10.2430977178483,"3",12029
"507",2003,0,2006,3.85014760171006,9.54445268330577,10.1237068323331,"3",12029
"508",2004,0,2006,4.07753744390572,9.56563436283798,10.1736673498518,"3",12029
"509",2005,0,2006,4.35670882668959,9.58774888230182,10.2126987022877,"3",12029
"510",2006,1,2006,4.31748811353631,9.60588981529697,10.2135424758396,"3",12029
"511",2007,1,2006,4.33073334028633,9.60716828668868,10.217239337721,"3",12029
"512",2001,0,2006,9.6545132411874,13.5806397605176,10.4258760676666,"3",12031
"513",2002,0,2006,9.43027879234144,13.5949436841635,10.4710431650478,"3",12031
"514",2003,0,2006,9.49919675465573,13.6076508612224,10.5194026552328,"3",12031
"515",2004,0,2006,9.49175283141437,13.6165997574226,10.5619138803677,"3",12031
"516",2005,0,2006,9.47470263910635,13.6312354943177,10.5990069172411,"3",12031
"517",2006,1,2006,9.56163084563808,13.6420912582335,10.6509335065035,"3",12031
"518",2007,1,2006,9.53834831589953,13.6516271686026,10.6837523544416,"3",12031
"519",2001,0,2006,8.38228942895144,12.5996878196811,10.2615115860442,"3",12033
"520",2002,0,2006,8.29853954537488,12.6008070517082,10.2717698695166,"3",12033
"521",2003,0,2006,8.32336569443608,12.6016052559595,10.2986329282374,"3",12033
"522",2004,0,2006,8.28878581042693,12.6006082435456,10.3408388495066,"3",12033
"523",2005,0,2006,8.48425669116997,12.6202100404182,10.3933857166191,"3",12033
"524",2006,1,2006,8.51458980554612,12.632134183437,10.4268542077964,"3",12033
"525",2007,1,2006,8.52595469708481,12.6201009842988,10.4547831088558,"3",12033
"526",2001,0,2006,6.45204895443723,10.8913544828995,10.1148014080968,"3",12035
"527",2002,0,2006,6.11589212548303,10.9633590128878,10.1801339553676,"3",12035
"528",2003,0,2006,6.22653666928747,11.0460529287327,10.2445563516163,"3",12035
"529",2004,0,2006,6.3578422665081,11.1420936407564,10.336048886306,"3",12035
"530",2005,0,2006,6.5510803350434,11.2309073221429,10.3769850710361,"3",12035
"531",2006,1,2006,6.57088296233958,11.3178104193773,10.320584744874,"3",12035
"532",2007,1,2006,6.71780469502369,11.3860915937934,10.3243994096333,"3",12035
"533",2001,0,2006,4.7361984483945,9.20039104112251,9.94558872855476,"3",12037
"534",2002,0,2006,4.63472898822964,9.21203892861176,9.98211387299132,"3",12037
"535",2003,0,2006,4.65396035015752,9.21930011334766,10.0364000036559,"3",12037
"536",2004,0,2006,4.82028156560504,9.21870528830781,10.0946862572677,"3",12037
"537",2005,0,2006,4.86753445045558,9.2179116374725,10.1699970597551,"3",12037
"538",2006,1,2006,4.71849887129509,9.31937413300031,10.2060705526768,"3",12037
"539",2007,1,2006,4.74493212836325,9.33007705357852,10.2104574138952,"3",12037
"540",2001,0,2006,6.31716468674728,10.7280795753877,10.0820102360729,"3",12039
"541",2002,0,2006,5.82894561761021,10.725511560017,10.1417167412684,"3",12039
"542",2003,0,2006,5.88332238848828,10.7200684402613,10.1570051077053,"3",12039
"543",2004,0,2006,6.00141487796115,10.7381993974173,10.1832760525563,"3",12039
"544",2005,0,2006,5.98393628068719,10.7373961758043,10.2185537342007,"3",12039
"545",2006,1,2006,5.89164421182577,10.7383946781339,10.2630832269858,"3",12039
"546",2007,1,2006,5.90263333340137,10.7520988357201,10.3148021854332,"3",12039
"547",2001,0,2006,4.63472898822964,9.5909661900707,10.058138107405,"3",12041
"548",2002,0,2006,4.53259949315326,9.61986390021185,10.0604913013458,"3",12041
"549",2003,0,2006,4.02535169073515,9.65681945617496,10.1069180725403,"3",12041
"550",2004,0,2006,4.54329478227,9.67539427149601,10.1758021478568,"3",12041
"551",2005,0,2006,4.48863636973214,9.69461666050864,10.1921191740235,"3",12041
"552",2006,1,2006,4.48863636973214,9.71565081505406,10.2168008213609,"3",12041
"553",2007,1,2006,4.53259949315326,9.73613342286396,10.2335464101945,"3",12041
"554",2001,0,2006,3.71357206670431,9.28702359674714,10.0878071119928,"3",12043
"555",2002,0,2006,3.80666248977032,9.29954101743449,10.0271642972297,"3",12043
"556",2003,0,2006,3.66356164612965,9.30655922971673,10.0522523258012,"3",12043
"557",2004,0,2006,3.63758615972639,9.31883596812948,10.1256706427552,"3",12043
"558",2005,0,2006,3.95124371858143,9.33193834372367,10.2693452060495,"3",12043
"559",2006,1,2006,3.76120011569356,9.32473991228468,10.348846224306,"3",12043
"560",2007,1,2006,3.49650756146648,9.30264604276021,10.3975738522978,"3",12043
"561",2001,0,2006,4.23410650459726,9.6621163829476,10.1556072120869,"3",12045
"562",2002,0,2006,4.47733681447821,9.48683509878739,10.1556849242411,"3",12045
"563",2003,0,2006,4.56434819146784,9.51635340111269,10.173056569561,"3",12045
"564",2004,0,2006,4.70953020131233,9.5253700659462,10.2278872079231,"3",12045
"565",2005,0,2006,4.66343909411207,9.54602658547643,10.2750166256154,"3",12045
"566",2006,1,2006,4.65396035015752,9.66058762285624,10.3072512140045,"3",12045
"567",2007,1,2006,4.68213122712422,9.66542070062654,10.3364056874256,"3",12045
"568",2001,0,2006,7.92334821193015,11.8911426985853,10.0337260294599,"3",12019
"569",2002,0,2006,7.70345904786717,11.9293173247673,10.0694256300796,"3",12019
"570",2003,0,2006,7.77275271646874,11.9639692366896,10.1974995486828,"3",12019
"571",2004,0,2006,7.81116338502528,12.0099786830518,10.2411376666158,"3",12019
"572",2005,0,2006,7.80139132029149,12.0334261341771,10.28233486274,"3",12019
"573",2006,1,2006,7.86326672400957,12.0788129730599,10.3246619543495,"3",12019
"574",2007,1,2006,7.87016594646984,12.1139134960114,10.3442876289318,"3",12019
"575",2001,0,2006,5.78074351579233,10.1987284846907,10.063094747045,"3",12049
"576",2002,0,2006,5.54126354515843,10.2232858338872,10.1018874899594,"3",12049
"577",2003,0,2006,5.82008293035236,10.2276341394667,10.1170251137051,"3",12049
"578",2004,0,2006,5.605802066296,10.2407451949312,10.1635414578704,"3",12049
